travel_time,id,kind,action,origin,destination,start_time,reward,cost_table
1.9166666666666667,17,AV,0,0,0,71,-1.9166666666666667,"0,0"
2.8666666666666667,9,AV,0,0,0,130,-2.8666666666666667,"0,0"
0.95,19,AV,1,0,0,92,-0.95,"0,0"
1.0,7,AV,1,0,0,131,-1.0,"0,0"
1.0666666666666667,18,AV,1,0,0,76,-1.0666666666666667,"0,0"
0.9166666666666666,5,AV,1,0,0,141,-0.9166666666666666,"0,0"
1.0666666666666667,13,AV,1,0,0,77,-1.0666666666666667,"0,0"
0.9,15,AV,1,0,0,90,-0.9,"0,0"
1.0666666666666667,10,AV,1,0,0,92,-1.0666666666666667,"0,0"
3.3333333333333335,6,AV,0,0,0,159,-3.3333333333333335,"0,0"
1.1166666666666667,0,Human,0,0,0,56,-1.1166666666666667,"-0.2217422606191504,-0.4540436765058795"
1.2166666666666666,1,Human,0,0,0,48,-1.2166666666666666,"-0.2217422606191504,-0.4540436765058795"
2.0166666666666666,2,Human,0,0,0,125,-2.0166666666666666,"-0.2217422606191504,-0.4540436765058795"
2.683333333333333,3,Human,0,0,0,143,-2.683333333333333,"-0.2217422606191504,-0.4540436765058795"
2.9166666666666665,4,Human,0,0,0,125,-2.9166666666666665,"-0.2217422606191504,-0.4540436765058795"
2.65,8,Human,0,0,0,82,-2.65,"-0.2217422606191504,-0.4540436765058795"
1.2,11,Human,0,0,0,47,-1.2,"-0.2217422606191504,-0.4540436765058795"
2.033333333333333,12,Human,0,0,0,58,-2.033333333333333,"-0.2217422606191504,-0.4540436765058795"
2.8,14,Human,0,0,0,72,-2.8,"-0.2217422606191504,-0.4540436765058795"
1.9833333333333334,16,Human,0,0,0,64,-1.9833333333333334,"-0.2217422606191504,-0.4540436765058795"
1.9,20,Human,0,0,0,70,-1.9,"-0.2217422606191504,-0.4540436765058795"
2.533333333333333,21,Human,0,0,0,91,-2.533333333333333,"-0.2217422606191504,-0.4540436765058795"
1.15,22,Human,0,0,0,56,-1.15,"-0.2217422606191504,-0.4540436765058795"
